               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 465,            0.014312,           0.0030997,          0.00092106,             0.99314,                   1,               0.995,             0.92254,           0.0097732,            0.001019,          0.00091711,           0.0008128,           0.0008128,           0.0008128
                 466,            0.012425,           0.0021897,           0.0008982,             0.99314,                   1,               0.995,             0.92525,           0.0098017,           0.0010236,          0.00091501,            0.000793,            0.000793,            0.000793
                 467,             0.01333,           0.0024261,          0.00093477,             0.99298,                   1,               0.995,             0.93254,           0.0097156,           0.0010143,          0.00091103,           0.0007732,           0.0007732,           0.0007732
                 468,            0.013348,           0.0025611,          0.00091851,             0.99285,                   1,               0.995,             0.93694,           0.0098343,           0.0010154,          0.00090888,           0.0007534,           0.0007534,           0.0007534
                 469,            0.014927,           0.0031015,           0.0009215,             0.99272,                   1,               0.995,             0.93977,           0.0093817,           0.0010048,          0.00090341,           0.0007336,           0.0007336,           0.0007336
                 470,            0.012066,           0.0023966,          0.00090026,             0.99269,                   1,               0.995,             0.93298,           0.0091808,          0.00099683,          0.00090117,           0.0007138,           0.0007138,           0.0007138
                 471,            0.011958,           0.0027117,           0.0009106,             0.99274,                   1,               0.995,             0.92412,           0.0092761,          0.00099488,          0.00089773,            0.000694,            0.000694,            0.000694
                 472,            0.012251,           0.0027007,          0.00086754,             0.99287,                   1,               0.995,             0.92979,           0.0093021,          0.00099089,          0.00089511,           0.0006742,           0.0006742,           0.0006742
                 473,            0.015557,           0.0028169,          0.00092036,             0.99294,                   1,               0.995,             0.94325,           0.0094903,          0.00099168,          0.00088835,           0.0006544,           0.0006544,           0.0006544
                 474,            0.013772,           0.0028296,          0.00096334,             0.99315,                   1,               0.995,             0.94258,           0.0094095,          0.00098505,          0.00088628,           0.0006346,           0.0006346,           0.0006346
                 475,            0.012685,           0.0027847,          0.00087056,             0.99332,                   1,               0.995,             0.94175,           0.0094416,          0.00098474,          0.00088062,           0.0006148,           0.0006148,           0.0006148
                 476,            0.013406,           0.0030994,           0.0009007,             0.99329,                   1,               0.995,             0.94168,           0.0094283,          0.00098535,          0.00087852,            0.000595,            0.000595,            0.000595
                 477,            0.013928,           0.0026456,          0.00087697,             0.99345,                   1,               0.995,             0.94242,           0.0093123,          0.00098364,          0.00087527,           0.0005752,           0.0005752,           0.0005752
                 478,            0.013182,           0.0024348,          0.00083744,             0.99363,                   1,               0.995,             0.94404,           0.0091993,          0.00098009,          0.00087148,           0.0005554,           0.0005554,           0.0005554
                 479,            0.011877,           0.0024352,          0.00089209,              0.9938,                   1,               0.995,              0.9429,           0.0091545,          0.00098466,          0.00086827,           0.0005356,           0.0005356,           0.0005356
                 480,            0.015052,           0.0032881,          0.00091489,             0.99386,                   1,               0.995,             0.94436,           0.0089846,          0.00098167,          0.00086783,           0.0005158,           0.0005158,           0.0005158
                 481,            0.014229,           0.0026547,          0.00085987,             0.99387,                   1,               0.995,             0.94167,           0.0090491,          0.00098175,          0.00086359,            0.000496,            0.000496,            0.000496
                 482,            0.012103,           0.0026136,          0.00086619,             0.99377,                   1,               0.995,             0.94236,           0.0088721,          0.00097956,          0.00086246,           0.0004762,           0.0004762,           0.0004762
                 483,            0.013246,           0.0024999,          0.00090295,             0.99336,                   1,               0.995,             0.94695,           0.0087188,          0.00098035,          0.00085752,           0.0004564,           0.0004564,           0.0004564
                 484,            0.012457,           0.0028169,           0.0008507,             0.99312,                   1,               0.995,             0.94336,           0.0088552,            0.000984,          0.00085498,           0.0004366,           0.0004366,           0.0004366
                 485,            0.013971,           0.0028359,          0.00089752,             0.99298,                   1,               0.995,             0.93798,            0.008956,          0.00098093,           0.0008538,           0.0004168,           0.0004168,           0.0004168
                 486,             0.01185,           0.0029235,          0.00084166,              0.9929,                   1,               0.995,             0.93769,           0.0089129,           0.0009787,          0.00085281,            0.000397,            0.000397,            0.000397
                 487,            0.011498,           0.0024914,          0.00081292,             0.99277,                   1,               0.995,             0.94718,           0.0088171,          0.00098187,          0.00084844,           0.0003772,           0.0003772,           0.0003772
                 488,            0.011945,           0.0025827,          0.00086087,             0.99272,                   1,               0.995,             0.94497,           0.0088786,          0.00098363,          0.00084684,           0.0003574,           0.0003574,           0.0003574
                 489,            0.012495,           0.0032288,          0.00088073,             0.99282,                   1,               0.995,             0.94155,           0.0090601,          0.00098816,          0.00084422,           0.0003376,           0.0003376,           0.0003376
                 490,            0.014181,           0.0026037,          0.00086567,             0.99288,                   1,               0.995,             0.93919,           0.0089663,          0.00098347,          0.00084299,           0.0003178,           0.0003178,           0.0003178
                 491,            0.013856,           0.0028445,          0.00084237,              0.9931,                   1,               0.995,              0.9401,           0.0090428,          0.00098179,          0.00083978,            0.000298,            0.000298,            0.000298
                 492,            0.014171,           0.0027158,          0.00086559,             0.99306,                   1,               0.995,              0.9382,           0.0091966,          0.00098442,          0.00083608,           0.0002782,           0.0002782,           0.0002782
                 493,             0.01249,            0.002644,          0.00082227,             0.99312,                   1,               0.995,             0.94039,           0.0091079,          0.00098415,          0.00083388,           0.0002584,           0.0002584,           0.0002584
                 494,            0.010754,           0.0023734,          0.00087848,             0.99325,                   1,               0.995,             0.94368,           0.0090429,          0.00098265,          0.00083341,           0.0002386,           0.0002386,           0.0002386
                 495,            0.011764,           0.0024642,          0.00084531,             0.99339,                   1,               0.995,             0.94043,           0.0090801,          0.00097881,          0.00083163,           0.0002188,           0.0002188,           0.0002188
                 496,            0.012677,           0.0024713,           0.0008412,             0.99334,                   1,               0.995,             0.94228,           0.0089352,          0.00097532,          0.00083005,            0.000199,            0.000199,            0.000199
                 497,            0.012785,            0.002831,          0.00081995,             0.99337,                   1,               0.995,             0.94186,           0.0087094,          0.00097554,          0.00082822,           0.0001792,           0.0001792,           0.0001792
                 498,            0.012048,           0.0025934,          0.00080866,             0.99342,                   1,               0.995,              0.9457,           0.0085809,          0.00097464,          0.00082567,           0.0001594,           0.0001594,           0.0001594
                 499,            0.011326,           0.0027189,          0.00082108,             0.99355,                   1,               0.995,             0.94428,            0.008523,          0.00097414,          0.00082157,           0.0001396,           0.0001396,           0.0001396
